round,request_idx,pool_idx,source,prompt_len,generated_tokens,inject_time_s,is_warmup,request_id
0,62,2,python_code,50,12000,84.04,False,stream_140379687286624_62_14161959806236588
0,63,3,WizardLM,82,12000,86.04,False,stream_140379687286624_63_14161961799892999
0,64,4,python_code,13,12000,88.03,False,stream_140379687286624_64_14161963791446409
0,65,5,python_code,47,12000,90.02,False,stream_140379687286624_65_14161965789158747
0,66,6,python_code,15,12000,92.01,False,stream_140379687286624_66_14161967777133991
0,67,7,LongForm,395,1491,94.05,False,stream_140379687286624_67_14161969817538084
0,68,8,WizardLM,140,2554,96.04,False,stream_140379687286624_68_14161971806428736
0,69,9,LongForm,14,11965,98.02,False,stream_140379687286624_69_14161973787074987
0,70,10,LongForm,12,11934,100.02,False,stream_140379687286624_70_14161975788755903
0,71,11,python_code,14,11903,102.04,False,stream_140379687286624_71_14161977804861091
0,72,12,WizardLM,133,11873,104.02,False,stream_140379687286624_72_14161979789750875
0,73,13,python_code,18,11843,106.02,False,stream_140379687286624_73_14161981788093767
0,74,14,python_code,50,11813,108.05,False,stream_140379687286624_74_14161983812985086
0,75,15,WizardLM,154,11783,110.05,False,stream_140379687286624_75_14161985818600156
0,76,16,WizardLM,16,1123,112.06,False,stream_140379687286624_76_14161987827292787
0,77,17,WizardLM,66,11724,114.03,False,stream_140379687286624_77_14161989791877139
0,78,18,LongForm,15,11694,116.05,False,stream_140379687286624_78_14161991817048699
0,79,19,LongForm,263,11665,118.04,False,stream_140379687286624_79_14161993806036046
0,80,0,python_code,50,919,120.05,False,stream_140379687286624_80_14161995811097738
0,81,1,WizardLM,14,2124,122.05,False,stream_140379687286624_81_14161997817121341
0,82,2,python_code,50,11578,124.06,False,stream_140379687286624_82_14161999822139882
0,83,3,WizardLM,82,2446,126.06,False,stream_140379687286624_83_14162001828762733
0,84,4,python_code,13,11521,128.0,False,stream_140379687286624_84_14162003767010041
0,85,5,python_code,47,11501,130.04,False,stream_140379687286624_85_14162005802594945
0,86,6,python_code,15,11473,132.01,False,stream_140379687286624_86_14162007778866937
0,87,7,LongForm,395,871,134.07,False,stream_140379687286624_87_14162009833053912
0,88,8,WizardLM,140,4181,136.06,False,stream_140379687286624_88_14162011827844240
0,89,9,LongForm,14,11388,138.05,False,stream_140379687286624_89_14162013815096691
0,90,10,LongForm,12,11360,140.06,False,stream_140379687286624_90_14162015821398172
0,91,11,python_code,14,11333,142.02,False,stream_140379687286624_91_14162017788484458
0,92,12,WizardLM,133,11305,144.04,False,stream_140379687286624_92_14162019806274636
0,93,13,python_code,18,11278,146.01,False,stream_140379687286624_93_14162021770467206
0,94,14,python_code,50,11250,148.03,False,stream_140379687286624_94_14162023796593212
0,95,15,WizardLM,154,11223,150.01,False,stream_140379687286624_95_14162025776715042
0,96,16,WizardLM,16,11195,152.04,False,stream_140379687286624_96_14162027801491180
0,97,17,WizardLM,66,1485,154.01,False,stream_140379687286624_97_14162029773913278
0,98,18,LongForm,15,11141,156.03,False,stream_140379687286624_98_14162031792076744
0,99,19,LongForm,263,11114,158.07,False,stream_140379687286624_99_14162033834950067
0,100,0,python_code,50,11088,160.06,False,stream_140379687286624_100_14162035826646573
0,101,1,WizardLM,14,11062,162.04,False,stream_140379687286624_101_14162037806038501
0,102,2,python_code,50,11036,164.03,False,stream_140379687286624_102_14162039798497429
0,103,3,WizardLM,82,11010,166.05,False,stream_140379687286624_103_14162041810155169
0,104,4,python_code,13,10984,168.07,False,stream_140379687286624_104_14162043838194935
0,105,5,python_code,47,10959,170.07,False,stream_140379687286624_105_14162045831629517
0,106,6,python_code,15,10934,172.03,False,stream_140379687286624_106_14162047795994230
0,107,7,LongForm,395,10909,174.03,False,stream_140379687286624_107_14162049795116573
0,108,8,WizardLM,140,10884,176.04,False,stream_140379687286624_108_14162051801131936
0,109,9,LongForm,14,10859,178.03,False,stream_140379687286624_109_14162053797383226
0,110,10,LongForm,12,10834,180.05,False,stream_140379687286624_110_14162055811065204
0,111,11,python_code,14,3981,182.05,False,stream_140379687286624_111_14162057813685884
0,112,12,WizardLM,133,10631,184.03,False,stream_140379687286624_112_14162059791747652
0,113,13,python_code,18,10574,186.03,False,stream_140379687286624_113_14162061795780319
0,114,14,python_code,50,417,188.03,False,stream_140379687286624_114_14162063791846235
0,115,15,WizardLM,154,10309,190.04,False,stream_140379687286624_115_14162065808306219
0,116,16,WizardLM,16,10121,192.05,False,stream_140379687286624_116_14162067810766186
0,117,17,WizardLM,66,9958,194.05,False,stream_140379687286624_117_14162069812033950
0,118,18,LongForm,15,9684,196.05,False,stream_140379687286624_118_14162071816323321
0,119,19,LongForm,263,9484,198.0,False,stream_140379687286624_119_14162073768490682
0,120,0,python_code,50,2326,200.01,False,stream_140379687286624_120_14162075772160783
0,121,1,WizardLM,14,9247,202.02,False,stream_140379687286624_121_14162077785196657
0,122,2,python_code,50,4036,204.05,False,stream_140379687286624_122_14162079810547378
0,123,3,WizardLM,82,8113,206.07,False,stream_140379687286624_123_14162081836485935
0,124,4,python_code,13,7236,208.01,False,stream_140379687286624_124_14162083773811226
0,125,5,python_code,47,7118,210.05,False,stream_140379687286624_125_14162085818987402
0,126,6,python_code,15,6738,212.02,False,stream_140379687286624_126_14162087788991924
0,127,7,LongForm,395,2928,214.07,False,stream_140379687286624_127_14162089834646729
0,128,8,WizardLM,140,2142,216.07,False,stream_140379687286624_128_14162091838763724
0,129,9,LongForm,14,1624,218.02,False,stream_140379687286624_129_14162093785873623
0,130,10,LongForm,12,1624,220.04,False,stream_140379687286624_130_14162095809085549
0,131,11,python_code,14,1624,222.06,False,stream_140379687286624_131_14162097826104224
0,132,12,WizardLM,133,1624,224.04,False,stream_140379687286624_132_14162099808455599
0,133,13,python_code,18,1624,226.05,False,stream_140379687286624_133_14162101816457791
0,134,14,python_code,50,1624,228.05,False,stream_140379687286624_134_14162103817196404
0,135,15,WizardLM,154,1624,230.08,False,stream_140379687286624_135_14162105843490915
0,136,16,WizardLM,16,1624,232.02,False,stream_140379687286624_136_14162107780652369
0,137,17,WizardLM,66,1624,234.03,False,stream_140379687286624_137_14162109797076280
0,138,18,LongForm,15,1624,236.06,False,stream_140379687286624_138_14162111824986125
0,139,19,LongForm,263,1624,238.01,False,stream_140379687286624_139_14162113770228881
0,140,0,python_code,50,1624,240.02,False,stream_140379687286624_140_14162115788839505
0,141,1,WizardLM,14,1624,242.1,False,stream_140379687286624_141_14162117861093198
0,142,2,python_code,50,1624,244.07,False,stream_140379687286624_142_14162119837966641
0,143,3,WizardLM,82,1616,246.06,False,stream_140379687286624_143_14162121821963435
0,144,4,python_code,13,1578,248.04,False,stream_140379687286624_144_14162123802450078
0,145,5,python_code,47,1540,250.04,False,stream_140379687286624_145_14162125807153896
0,146,6,python_code,15,1502,252.05,False,stream_140379687286624_146_14162127816500125
0,147,7,LongForm,395,1427,254.06,False,stream_140379687286624_147_14162129827793063
0,148,8,WizardLM,140,1352,256.0,False,stream_140379687286624_148_14162131765982445
0,149,9,LongForm,14,1277,258.02,False,stream_140379687286624_149_14162133782940975
0,150,10,LongForm,12,1240,260.03,False,stream_140379687286624_150_14162135795231755
0,151,11,python_code,14,1203,262.08,False,stream_140379687286624_151_14162137840743178
0,152,12,WizardLM,133,1167,264.01,False,stream_140379687286624_152_14162139770772403
0,153,13,python_code,18,1131,266.04,False,stream_140379687286624_153_14162141807285679
0,154,14,python_code,50,1096,268.08,False,stream_140379687286624_154_14162143845630018
0,155,15,WizardLM,154,1025,270.05,False,stream_140379687286624_155_14162145816274575
0,156,16,WizardLM,16,989,272.04,False,stream_140379687286624_156_14162147808504520
0,157,17,WizardLM,66,953,274.04,False,stream_140379687286624_157_14162149807094300
0,158,18,LongForm,15,918,276.03,False,stream_140379687286624_158_14162151797664879
0,159,19,LongForm,263,883,278.02,False,stream_140379687286624_159_14162153785729644
0,160,0,python_code,50,848,280.44,False,stream_140379687286624_160_14162156203560724
0,161,1,WizardLM,14,814,282.07,False,stream_140379687286624_161_14162157832840244
0,162,2,python_code,50,779,284.05,False,stream_140379687286624_162_14162159817547928
0,163,3,WizardLM,82,745,286.04,False,stream_140379687286624_163_14162161802204210
0,164,4,python_code,13,710,288.02,False,stream_140379687286624_164_14162163787715915
0,165,5,python_code,47,641,290.03,False,stream_140379687286624_165_14162165792840449
0,166,6,python_code,15,608,292.06,False,stream_140379687286624_166_14162167825983650
0,167,7,LongForm,395,574,294.01,False,stream_140379687286624_167_14162169770697311
0,168,8,WizardLM,140,542,296.07,False,stream_140379687286624_168_14162171836833654
0,169,9,LongForm,14,509,298.02,False,stream_140379687286624_169_14162173783933524
0,170,10,LongForm,12,477,300.06,False,stream_140379687286624_170_14162175826167751
0,171,11,python_code,14,444,302.09,False,stream_140379687286624_171_14162177850404405
0,172,12,WizardLM,133,348,304.03,False,stream_140379687286624_172_14162179797470047
0,173,13,python_code,18,315,306.08,False,stream_140379687286624_173_14162181845230868
0,174,14,python_code,50,283,308.03,False,stream_140379687286624_174_14162183799788834
0,175,15,WizardLM,154,219,310.01,False,stream_140379687286624_175_14162185770975737
0,176,16,WizardLM,16,187,312.0,False,stream_140379687286624_176_14162187768077567
0,177,17,WizardLM,66,155,314.08,False,stream_140379687286624_177_14162189841511478
0,178,18,LongForm,15,123,316.07,False,stream_140379687286624_178_14162191830785054
0,179,19,LongForm,263,91,318.08,False,stream_140379687286624_179_14162193843378404
0,180,0,python_code,50,60,320.08,False,stream_140379687286624_180_14162195843171817
0,181,1,WizardLM,14,0,322.01,False,stream_140379687286624_181_14162197777448470
0,182,2,python_code,50,0,324.04,False,stream_140379687286624_182_14162199800726871
0,183,3,WizardLM,82,0,326.06,False,stream_140379687286624_183_14162201827454842
0,184,4,python_code,13,0,328.09,False,stream_140379687286624_184_14162203852421501
0,185,5,python_code,47,0,330.04,False,stream_140379687286624_185_14162205800517258
0,186,6,python_code,15,0,332.08,False,stream_140379687286624_186_14162207845336782
0,187,7,LongForm,395,0,334.03,False,stream_140379687286624_187_14162209799303611
0,188,8,WizardLM,140,0,336.02,False,stream_140379687286624_188_14162211784217518
0,189,9,LongForm,14,0,338.01,False,stream_140379687286624_189_14162213770398372
0,190,10,LongForm,12,0,340.01,False,stream_140379687286624_190_14162215770458276
0,191,11,python_code,14,0,342.07,False,stream_140379687286624_191_14162217838818100
0,192,12,WizardLM,133,0,344.07,False,stream_140379687286624_192_14162219831697096
0,193,13,python_code,18,0,346.07,False,stream_140379687286624_193_14162221837063195
0,194,14,python_code,50,0,348.1,False,stream_140379687286624_194_14162223861541448
0,195,15,WizardLM,154,0,350.01,False,stream_140379687286624_195_14162225772198427
0,196,16,WizardLM,16,0,352.02,False,stream_140379687286624_196_14162227781668426
0,197,17,WizardLM,66,0,354.02,False,stream_140379687286624_197_14162229785452195
0,198,18,LongForm,15,0,356.03,False,stream_140379687286624_198_14162231790919477
0,199,19,LongForm,263,0,358.04,False,stream_140379687286624_199_14162233803547833
0,200,0,python_code,50,0,360.06,False,stream_140379687286624_200_14162235824198637
0,201,1,WizardLM,14,0,362.08,False,stream_140379687286624_201_14162237843239426
0,202,2,python_code,50,0,364.01,False,stream_140379687286624_202_14162239777321381
0,203,3,WizardLM,82,0,366.03,False,stream_140379687286624_203_14162241796835100
0,204,4,python_code,13,0,368.06,False,stream_140379687286624_204_14162243829053812
0,205,5,python_code,47,0,370.07,False,stream_140379687286624_205_14162245837653440
0,206,6,python_code,15,0,372.03,False,stream_140379687286624_206_14162247799642330
0,207,7,LongForm,395,0,374.09,False,stream_140379687286624_207_14162249851301359
0,208,8,WizardLM,140,0,376.05,False,stream_140379687286624_208_14162251818222125
0,209,9,LongForm,14,0,378.01,False,stream_140379687286624_209_14162253770333346
0,210,10,LongForm,12,0,380.0,False,stream_140379687286624_210_14162255768901404
0,211,11,python_code,14,0,382.09,False,stream_140379687286624_211_14162257853637994
0,212,12,WizardLM,133,0,384.03,False,stream_140379687286624_212_14162259797973688
0,213,13,python_code,18,0,386.01,False,stream_140379687286624_213_14162261770626695
0,214,14,python_code,50,0,388.08,False,stream_140379687286624_214_14162263847671754
0,215,15,WizardLM,154,0,390.07,False,stream_140379687286624_215_14162265837925968
0,216,16,WizardLM,16,0,392.07,False,stream_140379687286624_216_14162267832592123
0,217,17,WizardLM,66,0,394.06,False,stream_140379687286624_217_14162269827850908
0,218,18,LongForm,15,0,396.06,False,stream_140379687286624_218_14162271826492498
0,219,19,LongForm,263,0,398.02,False,stream_140379687286624_219_14162273785184591
0,220,0,python_code,50,0,400.05,False,stream_140379687286624_220_14162275810284517
0,221,1,WizardLM,14,0,402.09,False,stream_140379687286624_221_14162277853084925
0,222,2,python_code,50,0,404.01,False,stream_140379687286624_222_14162279778222397
0,223,3,WizardLM,82,0,406.06,False,stream_140379687286624_223_14162281821637198
0,224,4,python_code,13,0,408.1,False,stream_140379687286624_224_14162283867298157
0,225,5,python_code,47,0,410.03,False,stream_140379687286624_225_14162285799264820
0,226,6,python_code,15,0,412.07,False,stream_140379687286624_226_14162287835980958
0,227,7,LongForm,395,0,414.05,False,stream_140379687286624_227_14162289810654146
0,228,8,WizardLM,140,0,416.01,False,stream_140379687286624_228_14162291774880006
0,229,9,LongForm,14,0,418.08,False,stream_140379687286624_229_14162293842295580
0,230,10,LongForm,12,0,420.05,False,stream_140379687286624_230_14162295819154494
0,231,11,python_code,14,0,422.02,False,stream_140379687286624_231_14162297784411573
0,232,12,WizardLM,133,0,424.1,False,stream_140379687286624_232_14162299866107225
0,233,13,python_code,18,0,426.07,False,stream_140379687286624_233_14162301837324846
0,234,14,python_code,50,0,428.05,False,stream_140379687286624_234_14162303813726991
0,235,15,WizardLM,154,0,430.04,False,stream_140379687286624_235_14162305807944272
0,236,16,WizardLM,16,0,432.06,False,stream_140379687286624_236_14162307825448889
0,237,17,WizardLM,66,0,434.08,False,stream_140379687286624_237_14162309844498598
0,238,18,LongForm,15,0,436.09,False,stream_140379687286624_238_14162311856466912
0,239,19,LongForm,263,0,438.08,False,stream_140379687286624_239_14162313844430628
0,240,0,python_code,50,0,440.1,False,stream_140379687286624_240_14162315863421608
0,241,1,WizardLM,14,0,442.0,False,stream_140379687286624_241_14162317764910047
0,242,2,python_code,50,0,444.01,False,stream_140379687286624_242_14162319774665487
0,243,3,WizardLM,82,0,446.03,False,stream_140379687286624_243_14162321790677533
0,244,4,python_code,13,0,448.08,False,stream_140379687286624_244_14162323844196927
0,245,5,python_code,47,0,450.09,False,stream_140379687286624_245_14162325850154955
0,246,6,python_code,15,0,452.11,False,stream_140379687286624_246_14162327869856081
0,247,7,LongForm,395,0,454.03,False,stream_140379687286624_247_14162329794787260
0,248,8,WizardLM,140,0,456.05,False,stream_140379687286624_248_14162331813102819
0,249,9,LongForm,14,0,458.1,False,stream_140379687286624_249_14162333862761305
0,250,10,LongForm,12,0,460.04,False,stream_140379687286624_250_14162335802689730
0,251,11,python_code,14,0,462.09,False,stream_140379687286624_251_14162337854856339
0,252,12,WizardLM,133,0,464.03,False,stream_140379687286624_252_14162339796637237
0,253,13,python_code,18,0,466.08,False,stream_140379687286624_253_14162341840011418
0,254,14,python_code,50,0,468.1,False,stream_140379687286624_254_14162343865541599
0,255,15,WizardLM,154,0,470.1,False,stream_140379687286624_255_14162345863422664
0,256,16,WizardLM,16,0,472.05,False,stream_140379687286624_256_14162347812638427
0,257,17,WizardLM,66,0,474.05,False,stream_140379687286624_257_14162349818985488
0,258,18,LongForm,15,0,476.06,False,stream_140379687286624_258_14162351821438270
0,259,19,LongForm,263,0,478.05,False,stream_140379687286624_259_14162353811576923
0,260,0,python_code,50,0,480.03,False,stream_140379687286624_260_14162355793962370
0,261,1,WizardLM,14,0,482.05,False,stream_140379687286624_261_14162357817320295
0,262,2,python_code,50,0,484.12,False,stream_140379687286624_262_14162359881371514
0,263,3,WizardLM,82,0,486.04,False,stream_140379687286624_263_14162361806724584
0,264,4,python_code,13,0,488.08,False,stream_140379687286624_264_14162363848217149
0,265,5,python_code,47,0,490.09,False,stream_140379687286624_265_14162365856487365
0,266,6,python_code,15,0,492.1,False,stream_140379687286624_266_14162367860647465
0,267,7,LongForm,395,0,494.09,False,stream_140379687286624_267_14162369854764279
0,268,8,WizardLM,140,0,496.0,False,stream_140379687286624_268_14162371767964248
0,269,9,LongForm,14,0,498.05,False,stream_140379687286624_269_14162373817986627
0,270,10,LongForm,12,0,500.09,False,stream_140379687286624_270_14162375857525524
0,271,11,python_code,14,0,502.04,False,stream_140379687286624_271_14162377802700362
0,272,12,WizardLM,133,0,504.09,False,stream_140379687286624_272_14162379854427320
0,273,13,python_code,18,0,506.03,False,stream_140379687286624_273_14162381792146063
0,274,14,python_code,50,0,508.07,False,stream_140379687286624_274_14162383835472053
0,275,15,WizardLM,154,0,510.12,False,stream_140379687286624_275_14162385885239017
0,276,16,WizardLM,16,0,512.05,False,stream_140379687286624_276_14162387811632275
0,277,17,WizardLM,66,0,514.09,False,stream_140379687286624_277_14162389858746332
0,278,18,LongForm,15,0,516.04,False,stream_140379687286624_278_14162391801450197
0,279,19,LongForm,263,0,518.1,False,stream_140379687286624_279_14162393862442395
0,280,0,python_code,50,0,520.06,False,stream_140379687286624_280_14162395826537689
0,281,1,WizardLM,14,0,522.02,False,stream_140379687286624_281_14162397788401208
0,282,2,python_code,50,0,524.1,False,stream_140379687286624_282_14162399859980461
0,283,3,WizardLM,82,0,526.07,False,stream_140379687286624_283_14162401838768328
0,284,4,python_code,13,0,528.04,False,stream_140379687286624_284_14162403801770899
0,285,5,python_code,47,0,530.01,False,stream_140379687286624_285_14162405771127449
0,286,6,python_code,15,0,532.11,False,stream_140379687286624_286_14162407873524105
0,287,7,LongForm,395,0,534.09,False,stream_140379687286624_287_14162409850877937
0,288,8,WizardLM,140,0,536.07,False,stream_140379687286624_288_14162411836133984
0,289,9,LongForm,14,0,538.08,False,stream_140379687286624_289_14162413849713227
0,290,10,LongForm,12,0,540.09,False,stream_140379687286624_290_14162415850288815
0,291,11,python_code,14,0,542.04,False,stream_140379687286624_291_14162417801232056
0,292,12,WizardLM,133,0,544.04,False,stream_140379687286624_292_14162419802252699
0,293,13,python_code,18,0,546.05,False,stream_140379687286624_293_14162421812338029
0,294,14,python_code,50,0,548.07,False,stream_140379687286624_294_14162423838767080
0,295,15,WizardLM,154,0,550.07,False,stream_140379687286624_295_14162425836207717
0,296,16,WizardLM,16,0,552.09,False,stream_140379687286624_296_14162427852858694
0,297,17,WizardLM,66,0,554.12,False,stream_140379687286624_297_14162429885214790
0,298,18,LongForm,15,0,556.01,False,stream_140379687286624_298_14162431770102032
0,299,19,LongForm,263,0,558.1,False,stream_140379687286624_299_14162433867794205
0,300,0,python_code,50,0,560.01,False,stream_140379687286624_300_14162435778810969
0,301,1,WizardLM,14,0,562.04,False,stream_140379687286624_301_14162437803312944
0,302,2,python_code,50,0,564.08,False,stream_140379687286624_302_14162439840784365
0,303,3,WizardLM,82,0,566.11,False,stream_140379687286624_303_14162441873526769
0,304,4,python_code,13,0,568.01,False,stream_140379687286624_304_14162443770149788
0,305,5,python_code,47,0,570.02,False,stream_140379687286624_305_14162445787505921
0,306,6,python_code,15,0,572.09,False,stream_140379687286624_306_14162447850990828
0,307,7,LongForm,395,0,574.13,False,stream_140379687286624_307_14162449892195498
0,308,8,WizardLM,140,0,576.05,False,stream_140379687286624_308_14162451810595958
0,309,9,LongForm,14,0,578.09,False,stream_140379687286624_309_14162453851609071
0,310,10,LongForm,12,0,580.0,False,stream_140379687286624_310_14162455766482446
0,311,11,python_code,14,0,582.09,False,stream_140379687286624_311_14162457850843804
0,312,12,WizardLM,133,0,584.02,False,stream_140379687286624_312_14162459783724606
0,313,13,python_code,18,0,586.09,False,stream_140379687286624_313_14162461851612847
0,314,14,python_code,50,0,588.06,False,stream_140379687286624_314_14162463822057016
0,315,15,WizardLM,154,0,590.0,False,stream_140379687286624_315_14162465768304604
0,316,16,WizardLM,16,0,592.09,False,stream_140379687286624_316_14162467853215844
0,317,17,WizardLM,66,0,594.04,False,stream_140379687286624_317_14162469802323059
0,318,18,LongForm,15,0,596.13,False,stream_140379687286624_318_14162471894921488
0,319,19,LongForm,263,0,598.09,False,stream_140379687286624_319_14162473852157565
0,320,0,python_code,50,0,600.07,False,stream_140379687286624_320_14162475835300417
0,321,1,WizardLM,14,0,602.04,False,stream_140379687286624_321_14162477801105587
0,322,2,python_code,50,0,604.02,False,stream_140379687286624_322_14162479779884394
0,323,3,WizardLM,82,0,606.1,False,stream_140379687286624_323_14162481866882909
0,324,4,python_code,13,0,608.1,False,stream_140379687286624_324_14162483865712690
0,325,5,python_code,47,0,610.11,False,stream_140379687286624_325_14162485870207470
0,326,6,python_code,15,0,612.1,False,stream_140379687286624_326_14162487867172169
0,327,7,LongForm,395,0,614.1,False,stream_140379687286624_327_14162489860215027
0,328,8,WizardLM,140,0,616.1,False,stream_140379687286624_328_14162491868870249
0,329,9,LongForm,14,0,618.1,False,stream_140379687286624_329_14162493865606494
0,330,10,LongForm,12,0,620.11,False,stream_140379687286624_330_14162495871734778
0,331,11,python_code,14,0,622.01,False,stream_140379687286624_331_14162497771545375
0,332,12,WizardLM,133,0,624.02,False,stream_140379687286624_332_14162499780442258
0,333,13,python_code,18,0,626.03,False,stream_140379687286624_333_14162501791661592
0,334,14,python_code,50,0,628.04,False,stream_140379687286624_334_14162503809270290
0,335,15,WizardLM,154,0,630.05,False,stream_140379687286624_335_14162505819631877
0,336,16,WizardLM,16,0,632.09,False,stream_140379687286624_336_14162507858534713
0,337,17,WizardLM,66,0,634.12,False,stream_140379687286624_337_14162509883374708
0,338,18,LongForm,15,0,636.02,False,stream_140379687286624_338_14162511782999674
0,339,19,LongForm,263,0,638.06,False,stream_140379687286624_339_14162513824369800
0,340,0,python_code,50,0,640.11,False,stream_140379687286624_340_14162515875853522
0,341,1,WizardLM,14,0,642.05,False,stream_140379687286624_341_14162517815277245
0,342,2,python_code,50,0,644.11,False,stream_140379687286624_342_14162519870677185
0,343,3,WizardLM,82,0,646.02,False,stream_140379687286624_343_14162521786112832
0,344,4,python_code,13,0,648.07,False,stream_140379687286624_344_14162523833959593
0,345,5,python_code,47,0,650.12,False,stream_140379687286624_345_14162525889421079
0,346,6,python_code,15,0,652.04,False,stream_140379687286624_346_14162527808695106
0,347,7,LongForm,395,0,654.13,False,stream_140379687286624_347_14162529895232251
0,348,8,WizardLM,140,0,656.07,False,stream_140379687286624_348_14162531832512697
0,349,9,LongForm,14,0,658.02,False,stream_140379687286624_349_14162533787524059
0,350,10,LongForm,12,0,660.01,False,stream_140379687286624_350_14162535774194982
0,351,11,python_code,14,0,662.11,False,stream_140379687286624_351_14162537879701247
0,352,12,WizardLM,133,0,664.07,False,stream_140379687286624_352_14162539834232489
